YearBuilt,NumberofFloors,PropertyGFATotal,ENERGYSTARScore,SiteEnergyUseWN(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,ProportionParkingGFA,ProportionElectricity(kBtu),ProportionNaturalGas(kBtu),ProportionSteamUse(kBtu),Distribution Center,Hospital,Hotel,K-12 School,Laboratory,Large Office,Medical Office,Mixed Use Property,Office,Other,Refrigerated Warehouse,Residence Hall,Restaurant,Retail Store,Self-Storage Facility,Senior Care Community,Small- and Mid-Sized Office,Supermarket / Grocery Store,University,Warehouse,Worship Facility
23,3,26389,73.0,1186733.125,8.42,0.32,0.0,0.9999996895786268,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,3,25859,88.0,916019.375,14.9,0.58,0.0,0.7751770133379523,0.22482225888596405,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,1,25600,1.0,1943594.875,34.26,1.34,0.0,0.7220666524375027,0.27793356425027294,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,1,23169,73.0,222255.9063,1.55,0.07,0.0,1.0000004215860967,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,4,41784,89.0,1294615.25,9.03,0.22,0.20100995596400537,0.9999998068924338,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,1,56884,71.0,1577967.75,37.49,0.66,0.0,0.5657555789667212,0.43424433099802906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,1,32810,66.0,2168833.0,46.44,1.42,0.0,0.652274051455976,0.3477260724310386,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,3,30989,73.0,98862.89844,0.68,0.02,0.0,0.9999959214006047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
97,3,39952,73.0,58114.19922,0.4,0.01,0.0,0.9999965130606596,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,2,20022,80.0,688824.0,4.58,0.23,0.0,1.0000002852206367,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,2,36498,89.0,602201.625,14.81,0.41,0.0,0.5338878720182919,0.4661124885504404,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,35946,73.0,503210.6875,11.08,0.31,0.0,0.639529541878145,0.3604687275567336,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,30152,96.0,845044.125,5.94,0.2,0.18837888033961264,0.9988448828041968,0.0011549692745334453,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,4,22365,71.0,727385.8125,5.07,0.23,0.0,1.0000002577724183,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,4,30172,82.0,967548.3125,6.3,0.21,0.0,1.0000001382651784,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85,4,42500,100.0,262995.3125,1.68,0.04,0.0,0.9999975409828645,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,4,23032,73.0,1172535.25,7.82,0.34,0.0,0.9999993312752959,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112,3,45750,73.0,7536508.5,303.81,6.64,0.10740983606557378,0.24164955635656882,0.7583503055271112,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47,2,23500,26.0,1745284.25,34.52,1.47,0.0,0.7074125136014184,0.2925874863985816,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49,1,22282,93.0,665681.875,16.67,0.75,0.0,0.5282017129807216,0.47179774812240244,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110,2,24000,73.0,599426.5,17.39,0.72,0.0,0.40166937202436026,0.5983312493731653,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103,3,27085,73.0,2151546.25,60.67,2.24,0.0,0.4920166299794487,0.5079834953255593,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,29258,73.0,8571176.0,309.14,10.57,0.0,0.3225671108002671,0.6774328273716763,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81,2,37500,58.0,2448649.75,44.26,1.18,0.0,0.7220148982529697,0.2779848781099807,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82,3,23983,61.0,1270514.75,33.28,1.39,0.0,0.5316186358269606,0.46838157888239057,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,24100,22.0,939941.6875,30.49,1.27,0.0,0.3352497655297338,0.6647504659886727,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,31343,5.0,4277566.0,128.66,4.1,0.0,0.426136609210773,0.5738633257950976,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,55912,73.0,2450442.75,17.08,0.31,0.4086779224495636,1.0000001020223794,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2,20294,73.0,1845057.875,67.45,3.32,0.0,0.3089915398698413,0.6910086041397279,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,4,40571,64.0,1286817.375,8.97,0.22,0.2674077543072638,0.9999997085833566,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,4,41707,78.0,1785685.5,12.24,0.29,0.3754525619200614,0.9999997152276598,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,2,57644,73.0,2300589.0,42.87,0.74,0.0,0.726804841681756,0.273195158318244,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2,39497,9.0,1809734.75,28.28,0.72,0.0,0.7906033171380465,0.2093964622811627,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80,1,33087,73.0,3944599.75,121.9,3.68,0.0,0.4066493780077015,0.5933505515471067,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,2,27574,73.0,1243709.625,8.44,0.31,0.0,0.9999997936185621,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,1,24982,99.0,335245.0,2.34,0.09,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17,5,43661,4.0,4141925.0,82.57,1.89,0.0,0.6964942651593585,0.30350560782172337,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,3,76105,91.0,2596383.25,17.24,0.23,0.35880691150384336,0.9999998988816411,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63,2,32009,73.0,2177737.0,44.28,1.38,0.0,0.6709241302675293,0.329075744652748,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,41615,69.0,2001296.75,13.25,0.32,0.0,0.9999998684214855,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,3,28841,55.0,1525049.625,33.42,1.16,0.0,0.6546903533940436,0.34530913262560525,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,33344,73.0,129466.8984,0.86,0.03,0.0,0.9999983590160001,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,1,30498,73.0,2652254.5,80.19,2.63,0.0,0.43768408288291394,0.5623159171170861,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
88,2,42975,92.0,1124454.25,42.96,1.0,0.0,0.1805020472152036,0.8194979527847964,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,23260,73.0,1803514.875,52.41,2.25,0.0,0.44648373718659584,0.5535164178900794,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,2,30659,88.0,2828171.5,55.85,1.82,0.0,0.6889373917681667,0.31106241732572226,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,2,27144,73.0,1138349.25,32.58,1.2,0.0,0.45334483974991224,0.5466548509689806,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,1,23166,73.0,3648465.5,184.6,7.97,0.0,8.631095954267275e-07,0.999999064964605,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,2,34759,81.0,1633105.375,11.39,0.33,0.0,0.9999997703761155,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2,44719,73.0,1781436.375,53.21,1.19,0.0,0.43659822756909933,0.5634016175387482,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,1,21603,16.0,5927199.5,129.89,6.01,0.0,0.6685278891974357,0.3314721108025644,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,1,42900,53.0,461205.5938,3.04,0.07,0.0,1.0000011461252372,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,57952,73.0,3347245.25,96.15,1.66,0.0,0.4769541184985706,0.5230457197617575,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,1,26232,73.0,3315521.5,122.71,4.68,0.0,0.29154969635660244,0.7084503036433976,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59,2,25840,92.0,310602.3125,2.19,0.08,0.0,0.9999997008242584,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,1,45145,73.0,1405510.25,43.63,0.97,0.0,0.40560317676803115,0.5943968232319689,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,5,70332,89.0,2000777.25,19.12,0.27,0.31415287493601773,0.9419462093384017,0.05805366447005039,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,1,50546,94.0,1220512.25,12.15,0.24,0.0,0.9231495120902828,0.07685005503945395,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,45522,22.0,12559767.0,326.74,7.18,0.0,0.5730178927713674,0.4269819439689506,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,2,20088,73.0,337536.0938,2.28,0.11,0.0,0.9999978961296244,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,2,138907,73.0,8551562.0,179.55,1.29,0.0,0.6545680377228374,0.3454318984828762,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18,2,40657,57.0,2828385.0,23.6,0.58,0.0,0.9701347234426715,0.02986527655732857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112,1,20200,73.0,283275.0,2.25,0.11,0.0,0.9694863260109097,0.030514835627064956,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
108,1,44086,29.0,4056815.5,184.0,4.17,0.0,0.33370960660359245,0.1405233855559932,0.5257671447251303,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45,7,54372,94.0,1479454.375,9.79,0.18,0.38299124549400426,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64,1,47699,73.0,14745217.0,712.39,14.94,0.0,0.39813414487882653,0.007666417017559296,0.5941993692538879,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70,0,274568,52.0,25358122.0,1110.07,4.04,0.0,0.4746957966896188,0.0,0.5253041242949951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,3,21282,69.0,1380656.125,62.23,2.92,0.0,0.38796997007240613,0.0,0.6120296787825098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91,2,41022,73.0,3787648.25,26.41,0.64,0.0,0.9999999339959829,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,2,28109,73.0,3612526.75,38.39,1.37,0.0,0.92076300888291,0.07923678350617058,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,3,33580,100.0,409578.4063,2.86,0.09,0.38683740321620014,1.000001449539309,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,1,21936,100.0,116642.5,2.69,0.12,0.0,0.6349067444532839,0.3650932555467162,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,1,30160,73.0,1184385.875,44.26,1.47,0.0,0.23387645415616273,0.7661230677585498,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103,11,111137,73.0,9946297.0,294.65,2.65,0.0,0.4821260684264309,0.517873826819461,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,40189,73.0,1594851.25,37.65,0.94,0.0,0.6103755933245522,0.38962440667544784,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,2,66484,69.0,3098383.5,21.24,0.32,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56,3,25151,85.0,1481688.75,62.05,2.47,0.0,0.44800745241961354,0.0,0.5519925015186553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
84,6,35770,56.0,2835357.0,112.34,3.14,0.0,0.2291372682548459,0.770862637083333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,9,48006,85.0,3182794.5,101.31,2.11,0.0,0.47331927053720746,0.5266807294627925,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,29631,73.0,5327051.5,146.93,4.96,0.0,0.5320850355105132,0.46791477010305593,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,23472,73.0,1589717.125,46.45,1.98,0.0,0.5316553340753976,0.46834489665001316,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,2,21315,34.0,3161573.5,110.66,5.19,0.0,0.29342213719302324,0.7065778628069768,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,4,57110,69.0,2275712.0,24.31,0.43,0.2768691997898792,0.910536599618345,0.089463400381655,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,3,34030,50.0,1815642.75,22.26,0.65,0.0,0.8751594730703088,0.12484059841422988,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110,2,20398,73.0,9560583.0,334.15,16.38,0.0,0.3734953717249334,0.6265046282750666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63,1,41308,7.0,1792023.375,38.57,0.93,0.0,0.6421828323961786,0.3578168631845362,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,3,43878,73.0,769771.3125,5.37,0.12,0.0,0.9999995940352739,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,34976,73.0,943354.6875,15.7,0.45,0.0,0.7616613557484461,0.2383385011836721,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58,1,38255,12.0,1173175.75,33.8,0.88,0.0,0.40777781703136456,0.5922223732463451,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,3,48924,71.0,2398376.5,59.24,1.21,0.0,0.5885401258788823,0.4114597645945518,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56,4,50333,88.0,1761932.5,11.17,0.22,0.35833349889734367,0.9999997659299311,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,4,57432,73.0,2638076.5,17.57,0.31,0.3814249895528625,0.9999999008126715,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,3,25912,73.0,706926.0,4.65,0.18,0.30703920963260267,0.9999995313017765,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15,3,57132,73.0,1994967.75,13.91,0.24,0.38346285794300916,0.999999624054073,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58,2,24224,52.0,1045964.625,26.73,1.1,0.0,0.5526037805919661,0.44739589658623047,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,1,23706,78.0,456483.0938,13.12,0.55,0.0,0.4413219553108065,0.5586782784886,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,1,31900,73.0,1964681.25,13.7,0.43,0.0,0.9999998727528957,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,1,49066,73.0,4504593.5,178.86,3.65,0.0,0.14028074662038661,0.8597192533796134,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63,3,30740,73.0,1849185.25,61.3,1.99,0.0,0.3631896521433721,0.6368101995997361,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,1,67450,97.0,2842819.5,55.86,0.83,0.0,0.7252497036832624,0.2747501204350118,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
67,1,46970,73.0,882896.5,6.16,0.13,0.0,0.999999433682204,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
81,1,47554,73.0,1083153.75,16.04,0.34,0.0,0.8154875930608505,0.18451270822695556,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,2,43016,100.0,1458046.0,60.57,1.41,0.12553468476845825,0.0873700617172658,0.9126303434377647,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81,1,24196,73.0,1146510.375,22.29,0.92,0.0,0.6931337692754634,0.30686623072453656,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2,20671,98.0,746543.625,24.76,1.2,0.0,0.31060107590811925,0.6893987283227262,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85,1,21600,57.0,557887.875,14.36,0.66,0.0,0.5284891726416473,0.471511640036949,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,1,35844,14.0,866126.375,6.04,0.17,0.0,0.9999995670377778,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,3,31774,85.0,1672465.625,18.87,0.59,0.0,0.9015888703577876,0.09841097712285968,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62,1,26094,19.0,788592.5,4.95,0.19,0.0,1.0000002640879244,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,2,23687,68.0,1175914.875,7.56,0.32,0.0,1.000000230509553,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,2,24221,20.0,1506510.25,10.01,0.41,0.0,1.000000174147734,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112,2,71919,37.0,5381105.0,37.51,0.52,0.1958175169287671,0.9999998141645629,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,32027,54.0,3999505.25,128.41,4.01,0.0,0.4552100537935286,0.54478988369874,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
106,3,32160,73.0,2805826.0,19.56,0.61,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,3,47836,73.0,3647847.25,109.59,2.29,0.15829082699222344,0.4801897167150993,0.5198103539018663,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98,3,34425,84.0,2143122.25,50.07,1.45,0.0,0.6134461660760337,0.38655395778532425,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,2,52609,67.0,2001525.875,46.51,0.88,0.0,0.5916756188150921,0.4083245199241318,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,40304,5.0,1961581.5,13.67,0.34,0.29773719730051607,0.999999745103632,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,29619,50.0,1524858.875,42.45,1.43,0.0,0.4325179089074419,0.5674822863648213,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2,21592,47.0,1651553.75,54.24,2.51,0.0,0.33007213378554306,0.6699278662144569,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2,23923,69.0,880687.3125,19.51,0.82,0.0,0.6262310811171442,0.37376829826095537,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,3,25200,47.0,1808592.0,37.08,1.47,0.0,0.691415239576555,0.30858461743918914,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2,28296,80.0,1301418.875,9.26,0.33,0.0,0.9999998118123505,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,3,31357,55.0,2085718.125,22.48,0.72,0.0,0.9031021388807874,0.09689754306529552,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47,1,160000,94.0,1157976.5,8.07,0.05,0.0,1.0000004317876918,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,53550,11.0,5129831.0,174.62,3.26,0.0,0.3265680829994642,0.6734318080739237,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88,1,38412,62.0,1914443.25,67.05,1.75,0.0,0.25869429059157284,0.7413057094084272,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82,1,25881,73.0,607988.1875,3.8,0.15,0.0,0.9999993124644917,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62,1,24291,98.0,751206.5,19.61,0.81,0.0,0.5027094169618485,0.497291536621709,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49,1,36544,5.0,1338475.5,8.85,0.24,0.0,0.999999409378014,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66,1,20796,73.0,1573106.75,51.1,2.46,0.0,0.3147084648660681,0.6852914407296244,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68,1,21349,70.0,713915.5,17.04,0.8,0.0,0.5911890558999032,0.40881113356239324,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,38630,33.0,416885.5938,2.91,0.08,0.0,1.0000009743680427,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65,1,20724,73.0,2085116.625,83.3,4.02,0.0,0.16565817782063244,0.834342095100439,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,1,24109,73.0,4747403.5,33.1,1.37,0.0,0.9999998946792704,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,1,25375,73.0,4069301.5,28.37,1.12,0.0,0.9999998771287898,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,1,22803,78.0,859387.1875,21.5,0.94,0.0,0.5413597401892043,0.45863960544147353,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,1,23100,73.0,4649041.0,157.07,6.8,0.0,0.36372879348849774,0.6362712065115023,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,41550,94.0,642645.1875,4.48,0.11,0.0,0.9999997082371367,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,2,54170,73.0,6052090.0,178.35,3.29,0.0,0.4851837307655435,0.5148161830986147,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,2,64493,85.0,2037940.0,28.57,0.44,0.0,0.8399458955902493,0.1600541672312751,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2,42252,49.0,2617491.25,102.35,2.42,0.0,0.14445820628712266,0.855542020597992,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,23100,73.0,893514.5,13.87,0.6,0.0,0.8030445650877674,0.19695543491223255,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,3,22895,96.0,505585.0,12.92,0.56,0.0,0.5153908059466642,0.48460876832256544,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,54211,100.0,1267463.125,8.84,0.16,0.3222777665049529,0.9999999013778014,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54,1,41428,90.0,1556431.5,44.27,1.07,0.0,0.46808282680546714,0.5319169952208733,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,48179,73.0,837795.8125,12.22,0.25,0.148031299943959,0.8189717928061954,0.18102781518221678,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77,1,52325,67.0,919070.8125,18.03,0.34,0.0,0.6680472833797312,0.3319524848435403,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92,4,20600,73.0,318703.1875,9.71,0.47,0.0,0.37392763584202393,0.6260742102766039,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
